Date,DateTime,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
27/12/2007,27/12/2007 16:06:00,16:06:00,2.228,0.098,245.9,9.2,0,0,0
27/12/2007,27/12/2007 16:07:00,16:07:00,3.179,0.1,246.72,6.8,0,0,0
27/12/2007,27/12/2007 16:08:00,16:08:00,1.666,0.102,247.41,6.8,0,0,0
27/12/2007,27/12/2007 16:09:00,16:09:00,1.674,0.104,248.31,6.8,0,0,0
27/12/2007,27/12/2007 16:10:00,16:10:00,1.674,0.106,248.51,6.8,0,0,0
27/12/2007,27/12/2007 16:11:00,16:11:00,1.61,0,248.22,6.4,0,0,0
27/12/2007,27/12/2007 16:12:00,16:12:00,3.01415,0,248.63,6.2,0,0,0
27/12/2007,27/12/2007 16:13:00,16:13:00,1.06,0,247.9,4.2,0,0,0
27/12/2007,27/12/2007 16:14:00,16:14:00,2.92135,0,248.26,4.2,0,0,0
27/12/2007,27/12/2007 16:15:00,16:15:00,1.046,0,247.06,4.2,0,0,0
27/12/2007,27/12/2007 16:16:00,16:16:00,1.054,0,247.51,4.2,0,0,0
27/12/2007,27/12/2007 16:17:00,16:17:00,2.78135,0,247.56,4.2,0,0,0
27/12/2007,27/12/2007 16:18:00,16:18:00,2.733,0,247.81,4.2,0,0,0
27/12/2007,27/12/2007 16:19:00,16:19:00,2.6838,0,248.23,4.2,0,0,0
27/12/2007,27/12/2007 16:20:00,16:20:00,2.6345,0,248.76,4.2,0,0,0
27/12/2007,27/12/2007 16:21:00,16:21:00,1.062,0,248.84,4.2,0,0,0
27/12/2007,27/12/2007 16:22:00,16:22:00,1.054,0,248.71,4.2,0,0,0
27/12/2007,27/12/2007 16:23:00,16:23:00,2.48885,0.058,248.25,4.6,0,0,0
27/12/2007,27/12/2007 16:24:00,16:24:00,1.162,0.128,248.03,4.6,0,0,0
27/12/2007,27/12/2007 16:25:00,16:25:00,2.3955,0.13,248.57,4.6,0,0,0
27/12/2007,27/12/2007 16:26:00,16:26:00,2.35235,0.13,248.37,5.4,0,0,0
27/12/2007,27/12/2007 16:27:00,16:27:00,2.32125,0.132,247.91,7,0,0,0
27/12/2007,27/12/2007 16:28:00,16:28:00,1.76,0.132,248.18,7.2,0,0,0
27/12/2007,27/12/2007 16:29:00,16:29:00,1.762,0.132,247.95,7.2,0,0,0
27/12/2007,27/12/2007 16:30:00,16:30:00,2.22715,0.132,247.96,7,0,0,0
27/12/2007,27/12/2007 16:31:00,16:31:00,2.19545,0.134,248.01,7.2,0,0,0
27/12/2007,27/12/2007 16:32:00,16:32:00,2.16355,0.134,248.2,7.2,0,0,0
27/12/2007,27/12/2007 16:33:00,16:33:00,1.752,0.132,247.66,7,0,0,0
27/12/2007,27/12/2007 16:34:00,16:34:00,2.1067,0.13,247.27,7.4,0,0,0
27/12/2007,27/12/2007 16:35:00,16:35:00,2.054,0.13,247.68,8.2,0,0,0
27/12/2007,27/12/2007 16:36:00,16:36:00,2.038,0.124,246.78,8.2,0,0,0
27/12/2007,27/12/2007 16:37:00,16:37:00,2.0396,0.118,245.34,8.2,0,0,0
27/12/2007,27/12/2007 16:38:00,16:38:00,1.952,0,244.57,8,0,0,0
27/12/2007,27/12/2007 16:39:00,16:39:00,1.9679,0,244.84,8.2,0,0,0
27/12/2007,27/12/2007 16:40:00,16:40:00,1.93145,0,244.92,7.8,0,0,0
27/12/2007,27/12/2007 16:41:00,16:41:00,1.932,0,245.46,7.8,0,0,0
27/12/2007,27/12/2007 16:42:00,16:42:00,1.93,0,245.95,7.8,0,0,0
27/12/2007,27/12/2007 16:43:00,16:43:00,1.924,0,245.39,7.8,0,0,0
27/12/2007,27/12/2007 16:44:00,16:44:00,1.8415,0,245.69,8.2,0,0,0
27/12/2007,27/12/2007 16:45:00,16:45:00,1.8311,0.088,246.26,8.2,0,0,0
27/12/2007,27/12/2007 16:46:00,16:46:00,2.018,0.09,246.76,8.2,0,0,0
27/12/2007,27/12/2007 16:47:00,16:47:00,2.016,0.088,246.54,8.2,0,0,0
27/12/2007,27/12/2007 16:48:00,16:48:00,1.84325,0.086,246.08,8.2,0,0,0
27/12/2007,27/12/2007 16:49:00,16:49:00,2.008,0.086,246.07,8.2,0,0,0
27/12/2007,27/12/2007 16:50:00,16:50:00,1.85995,0.086,246.16,8.2,0,0,0
27/12/2007,27/12/2007 16:51:00,16:51:00,2.006,0.084,245.9,8.2,0,0,0
27/12/2007,27/12/2007 16:52:00,16:52:00,1.998,0.084,245.49,8.2,0,0,0
27/12/2007,27/12/2007 16:53:00,16:53:00,1.90325,0,245.28,7.8,0,0,0
27/12/2007,27/12/2007 16:54:00,16:54:00,1.92515,0,245.14,7.8,0,0,0
27/12/2007,27/12/2007 16:55:00,16:55:00,1.947,0,244.63,7.8,0,0,0
27/12/2007,27/12/2007 16:56:00,16:56:00,1.924,0,244.93,7.8,0,0,0
27/12/2007,27/12/2007 16:57:00,16:57:00,1.9902,0,244.02,7.8,0,0,0
27/12/2007,27/12/2007 16:58:00,16:58:00,2.01105,0,241.62,7.8,0,0,0
27/12/2007,27/12/2007 16:59:00,16:59:00,2.0317,0,240.6,7.8,0,0,0
27/12/2007,27/12/2007 17:00:00,17:00:00,1.88,0,240.57,7.8,0,0,0
27/12/2007,27/12/2007 17:01:00,17:01:00,1.88,0,240.43,7.8,0,0,0
27/12/2007,27/12/2007 17:02:00,17:02:00,2.0932,0,239.5,7.8,0,0,0
27/12/2007,27/12/2007 17:03:00,17:03:00,1.866,0,239.33,7.8,0,0,0
27/12/2007,27/12/2007 17:04:00,17:04:00,2.12915,0,239.19,7.8,0,0,0
27/12/2007,27/12/2007 17:05:00,17:05:00,1.834,0,239.49,7.6,0,0,0
27/12/2007,27/12/2007 17:06:00,17:06:00,2.15975,0,240.21,7.6,0,0,0
27/12/2007,27/12/2007 17:07:00,17:07:00,1.862,0,241.2,7.6,0,0,0
27/12/2007,27/12/2007 17:08:00,17:08:00,2.204,0,240.2,9.2,0,0,0
27/12/2007,27/12/2007 17:09:00,17:09:00,2.1884,0.096,241.19,9.8,0,0,0
27/12/2007,27/12/2007 17:10:00,17:10:00,2.802,0.18,240.53,11.6,0,0,0
27/12/2007,27/12/2007 17:11:00,17:11:00,2.2376,0.224,240.56,11.2,0,2,0
27/12/2007,27/12/2007 17:12:00,17:12:00,2.2606,0.222,241.05,11.2,0,1,0
27/12/2007,27/12/2007 17:13:00,17:13:00,2.698,0.222,240.94,11.2,0,1,0
27/12/2007,27/12/2007 17:14:00,17:14:00,2.30605,0.222,240.71,11.2,0,2,0
27/12/2007,27/12/2007 17:15:00,17:15:00,2.32175,0.22,240.5,11.2,0,1,0
27/12/2007,27/12/2007 17:16:00,17:16:00,2.656,0.212,239.04,11.2,0,2,0
27/12/2007,27/12/2007 17:17:00,17:17:00,2.65,0.212,238.76,11,0,1,0
27/12/2007,27/12/2007 17:18:00,17:18:00,2.3708,0.218,239.92,11.2,0,1,0
27/12/2007,27/12/2007 17:19:00,17:19:00,2.38695,0.214,239.56,11,0,2,0
27/12/2007,27/12/2007 17:20:00,17:20:00,2.596,0.338,239.42,11,0,1,0
27/12/2007,27/12/2007 17:21:00,17:21:00,2.4195,0.41,238.68,10.8,0,2,0
27/12/2007,27/12/2007 17:22:00,17:22:00,2.552,0.394,238.13,10.8,0,1,0
27/12/2007,27/12/2007 17:23:00,17:23:00,2.4493,0.294,238.79,10.4,0,1,0
27/12/2007,27/12/2007 17:24:00,17:24:00,2.484,0.262,238.92,10.4,0,2,0
27/12/2007,27/12/2007 17:25:00,17:25:00,2.47,0.26,238.61,10.4,0,1,0
27/12/2007,27/12/2007 17:26:00,17:26:00,2.48,0.266,239.36,10.4,0,1,0
27/12/2007,27/12/2007 17:27:00,17:27:00,2.558,0.362,238.82,10.8,0,2,0
27/12/2007,27/12/2007 17:28:00,17:28:00,2.51205,0.37,239.31,10.8,0,1,0
27/12/2007,27/12/2007 17:29:00,17:29:00,2.552,0.366,238.89,10.8,0,1,0
27/12/2007,27/12/2007 17:30:00,17:30:00,2.636,0.358,237.94,11.2,0,2,0
27/12/2007,27/12/2007 17:31:00,17:31:00,2.652,0.29,237.64,11.2,0,0,0
27/12/2007,27/12/2007 17:32:00,17:32:00,2.57,0.242,238.22,10.8,0,0,0
27/12/2007,27/12/2007 17:33:00,17:33:00,2.532,0.246,238.72,10.6,0,0,0
27/12/2007,27/12/2007 17:34:00,17:34:00,2.6018,0.246,238.47,10.6,0,0,0
27/12/2007,27/12/2007 17:35:00,17:35:00,2.508,0.202,239.31,10.4,0,0,0
27/12/2007,27/12/2007 17:36:00,17:36:00,2.63005,0.144,239.04,10.4,0,0,0
27/12/2007,27/12/2007 17:37:00,17:37:00,2.64625,0.14,238.93,10.6,0,0,0
27/12/2007,27/12/2007 17:38:00,17:38:00,2.66305,0.138,238.48,10.8,0,0,0
27/12/2007,27/12/2007 17:39:00,17:39:00,2.6804,0.136,238.04,10.8,0,0,0
27/12/2007,27/12/2007 17:40:00,17:40:00,2.638,0.134,237.59,11,0,0,0
27/12/2007,27/12/2007 17:41:00,17:41:00,2.72095,0.136,238.2,11.4,0,0,0
27/12/2007,27/12/2007 17:42:00,17:42:00,2.76,0.14,238.98,11.6,0,0,0
27/12/2007,27/12/2007 17:43:00,17:43:00,2.76535,0.138,238.55,11.6,0,0,0
27/12/2007,27/12/2007 17:44:00,17:44:00,2.74,0.136,237.94,11.4,0,0,0
27/12/2007,27/12/2007 17:45:00,17:45:00,2.744,0.136,238.08,11.4,0,0,0
27/12/2007,27/12/2007 17:46:00,17:46:00,2.754,0.14,238.7,11.6,0,0,0
27/12/2007,27/12/2007 17:47:00,17:47:00,2.8554,0.144,239.39,11.6,0,0,0
27/12/2007,27/12/2007 17:48:00,17:48:00,2.8692,0.14,238.67,11.6,0,0,0
27/12/2007,27/12/2007 17:49:00,17:49:00,2.87935,0.138,238.47,11.6,0,0,0
27/12/2007,27/12/2007 17:50:00,17:50:00,2.762,0.154,238.91,11.6,0,0,0
27/12/2007,27/12/2007 17:51:00,17:51:00,2.828,0.338,237.8,12,0,0,0
27/12/2007,27/12/2007 17:52:00,17:52:00,2.8859,0.328,238.52,12,0,0,0
27/12/2007,27/12/2007 17:53:00,17:53:00,2.88925,0.314,237.78,12,0,0,0
27/12/2007,27/12/2007 17:54:00,17:54:00,2.926,0.402,238.03,12.4,0,0,0
27/12/2007,27/12/2007 17:55:00,17:55:00,2.272,0.454,239.63,9.6,0,0,0
27/12/2007,27/12/2007 17:56:00,17:56:00,2.8749,0.462,240.63,9.6,0,0,0
27/12/2007,27/12/2007 17:57:00,17:57:00,2.268,0.47,241.31,9.6,0,0,0
27/12/2007,27/12/2007 17:58:00,17:58:00,2.194,0.468,241,9.2,0,0,0
27/12/2007,27/12/2007 17:59:00,17:59:00,2.106,0.47,241.23,9,0,0,0
27/12/2007,27/12/2007 18:00:00,18:00:00,2.078,0.472,241.27,8.8,0,0,0
27/12/2007,27/12/2007 18:01:00,18:01:00,2.082,0.476,241.73,8.8,0,0,0
27/12/2007,27/12/2007 18:02:00,18:02:00,2.8027,0.466,240.56,8.8,0,0,0
27/12/2007,27/12/2007 18:03:00,18:03:00,2.792,0.464,240.39,8.8,0,0,0
27/12/2007,27/12/2007 18:04:00,18:04:00,2.7815,0.462,240.22,8.8,0,0,0
27/12/2007,27/12/2007 18:05:00,18:05:00,2.77095,0.452,239.06,8.8,0,0,0
27/12/2007,27/12/2007 18:06:00,18:06:00,2.7603,0.458,239.63,8.8,0,0,0
27/12/2007,27/12/2007 18:07:00,18:07:00,2.06,0.462,240.08,8.8,0,0,0
27/12/2007,27/12/2007 18:08:00,18:08:00,2.128,0.422,239.89,9,0,0,0
27/12/2007,27/12/2007 18:09:00,18:09:00,2.72725,0.332,240.8,9,0,0,0
27/12/2007,27/12/2007 18:10:00,18:10:00,2.7173,0.428,240.05,9.4,0,0,0
27/12/2007,27/12/2007 18:11:00,18:11:00,2.7062,0.424,239.27,9.4,0,0,0
27/12/2007,27/12/2007 18:12:00,18:12:00,2.6972,0.426,239.51,9.4,0,0,0
27/12/2007,27/12/2007 18:13:00,18:13:00,2.198,0.418,238.69,9.4,0,0,0
27/12/2007,27/12/2007 18:14:00,18:14:00,2.6808,0.418,238.66,9.4,0,0,0
27/12/2007,27/12/2007 18:15:00,18:15:00,2.6735,0.424,239.56,9.4,0,0,0
27/12/2007,27/12/2007 18:16:00,18:16:00,2.226,0.43,240.31,9.4,0,0,0
27/12/2007,27/12/2007 18:17:00,18:17:00,2.238,0.43,240.42,9.4,0,0,0
27/12/2007,27/12/2007 18:18:00,18:18:00,2.65075,0.386,240.59,9.2,0,0,0
27/12/2007,27/12/2007 18:19:00,18:19:00,2.6406,0.326,240.08,9,0,0,0
27/12/2007,27/12/2007 18:20:00,18:20:00,2.6291,0.332,240.99,9.2,0,0,0
27/12/2007,27/12/2007 18:21:00,18:21:00,2.244,0.332,241.05,9.4,0,0,0
27/12/2007,27/12/2007 18:22:00,18:22:00,2.914,0.324,239.54,12.2,0,0,0
27/12/2007,27/12/2007 18:23:00,18:23:00,2.62405,0.324,239.67,12.2,0,0,0
27/12/2007,27/12/2007 18:24:00,18:24:00,2.902,0.328,240.17,12.2,0,0,0
27/12/2007,27/12/2007 18:25:00,18:25:00,2.87,0.316,238.67,12,0,0,0
27/12/2007,27/12/2007 18:26:00,18:26:00,2.872,0.316,238.81,12,0,0,0
27/12/2007,27/12/2007 18:27:00,18:27:00,2.87,0.314,238.62,12,0,0,0
27/12/2007,27/12/2007 18:28:00,18:28:00,2.63975,0.316,238.68,12,0,0,0
27/12/2007,27/12/2007 18:29:00,18:29:00,2.862,0.312,238.16,12,0,0,0
27/12/2007,27/12/2007 18:30:00,18:30:00,2.64505,0.316,238.89,12,0,0,0
27/12/2007,27/12/2007 18:31:00,18:31:00,2.6461,0.314,238.57,12,0,0,0
27/12/2007,27/12/2007 18:32:00,18:32:00,2.874,0.316,238.77,12,0,0,0
27/12/2007,27/12/2007 18:33:00,18:33:00,2.64765,0.312,238.38,12,0,0,0
27/12/2007,27/12/2007 18:34:00,18:34:00,2.884,0.32,239.42,12,0,0,0
27/12/2007,27/12/2007 18:35:00,18:35:00,2.89,0.32,239.63,12,0,0,0
27/12/2007,27/12/2007 18:36:00,18:36:00,2.888,0.318,239.64,12,0,0,0
27/12/2007,27/12/2007 18:37:00,18:37:00,2.69315,0.316,239.16,12,0,0,0
27/12/2007,27/12/2007 18:38:00,18:38:00,2.71125,0.318,239.4,12.2,0,0,0
27/12/2007,27/12/2007 18:39:00,18:39:00,2.976,0.338,239.09,12.4,0,0,0
27/12/2007,27/12/2007 18:40:00,18:40:00,3.064,0.45,239.58,12.8,0,0,0
27/12/2007,27/12/2007 18:41:00,18:41:00,2.79685,0.43,238.45,15.4,0,0,0
27/12/2007,27/12/2007 18:42:00,18:42:00,2.83835,0.424,238.13,15.8,0,0,0
27/12/2007,27/12/2007 18:43:00,18:43:00,2.87975,0.424,238.25,15.8,0,0,0
27/12/2007,27/12/2007 18:44:00,18:44:00,2.9087,0.438,239.11,13.6,0,0,0
27/12/2007,27/12/2007 18:45:00,18:45:00,2.93855,0.446,239.7,13.6,0,0,0
27/12/2007,27/12/2007 18:46:00,18:46:00,2.9681,0.442,239.39,13.6,0,0,0
27/12/2007,27/12/2007 18:47:00,18:47:00,3.236,0.444,239.59,13.6,0,0,0
27/12/2007,27/12/2007 18:48:00,18:48:00,3.83055,0.51,235.75,23.2,35,0,0
27/12/2007,27/12/2007 18:49:00,18:49:00,3.9119,0.508,235.61,23,38,0,0
27/12/2007,27/12/2007 18:50:00,18:50:00,5.426,0.506,235.61,23.2,38,0,0
27/12/2007,27/12/2007 18:51:00,18:51:00,5.344,0.376,235.29,22.8,38,0,0
27/12/2007,27/12/2007 18:52:00,18:52:00,4.148,0.328,235.41,22.6,37,0,0
27/12/2007,27/12/2007 18:53:00,18:53:00,4.22765,0.406,234.71,23,38,0,0
27/12/2007,27/12/2007 18:54:00,18:54:00,5.472,0.446,235.29,23.4,38,0,0
27/12/2007,27/12/2007 18:55:00,18:55:00,4.3924,0.492,235.22,23.6,37,0,0
27/12/2007,27/12/2007 18:56:00,18:56:00,5.53,0.482,235.02,23.6,38,0,0
27/12/2007,27/12/2007 18:57:00,18:57:00,5.506,0.472,234.38,23.6,37,0,0
27/12/2007,27/12/2007 18:58:00,18:58:00,5.516,0.472,234.8,23.6,38,0,0
27/12/2007,27/12/2007 18:59:00,18:59:00,5.488,0.464,234.11,23.4,37,0,0
27/12/2007,27/12/2007 19:00:00,19:00:00,4.8047,0.46,233.74,23.4,37,0,0
27/12/2007,27/12/2007 19:01:00,19:01:00,4.8844,0.406,233.94,23.2,38,0,0
27/12/2007,27/12/2007 19:02:00,19:02:00,4.96595,0.588,233.04,26.8,37,0,0
27/12/2007,27/12/2007 19:03:00,19:03:00,5.04845,0.582,233.95,26.8,37,0,0
27/12/2007,27/12/2007 19:04:00,19:04:00,5.696,0.458,234.19,24.6,37,0,0
27/12/2007,27/12/2007 19:05:00,19:05:00,5.17885,0.738,234.48,23.2,14,0,0
27/12/2007,27/12/2007 19:06:00,19:06:00,4.44755,0.49,236.64,15.8,1,0,0
27/12/2007,27/12/2007 19:07:00,19:07:00,3.254,0.388,237.5,13.8,1,0,0
27/12/2007,27/12/2007 19:08:00,19:08:00,5.2585,0.376,235.79,21.4,26,0,0
27/12/2007,27/12/2007 19:09:00,19:09:00,5.32345,0.364,234.88,23.2,38,0,0
27/12/2007,27/12/2007 19:10:00,19:10:00,5.38735,0.358,234.02,23.2,37,0,0
27/12/2007,27/12/2007 19:11:00,19:11:00,3.322,0.384,236.3,14.2,3,0,0
27/12/2007,27/12/2007 19:12:00,19:12:00,3.736,0.376,235.67,16.4,7,0,0
27/12/2007,27/12/2007 19:13:00,19:13:00,5.414,0.356,233.81,23.2,37,0,0
27/12/2007,27/12/2007 19:14:00,19:14:00,5.422,0.358,234.07,23.2,37,0,0
27/12/2007,27/12/2007 19:15:00,19:15:00,5.6101,0.352,233.37,23.2,37,0,0
27/12/2007,27/12/2007 19:16:00,19:16:00,5.39,0.352,233.39,23.2,37,0,0
27/12/2007,27/12/2007 19:17:00,19:17:00,5.362,0.356,234.05,23,37,0,0
27/12/2007,27/12/2007 19:18:00,19:18:00,5.7962,0.362,235.42,22.8,38,0,0
27/12/2007,27/12/2007 19:19:00,19:19:00,5.8524,0.364,235.22,22.2,38,0,0
27/12/2007,27/12/2007 19:20:00,19:20:00,5.182,0.362,235.06,22,37,0,0
27/12/2007,27/12/2007 19:21:00,19:21:00,5.1625,0.252,236.36,17.4,22,0,0
27/12/2007,27/12/2007 19:22:00,19:22:00,2.734,0.212,236.5,11.6,1,0,0
27/12/2007,27/12/2007 19:23:00,19:23:00,5.1222,0.206,235.74,13.6,5,0,0
27/12/2007,27/12/2007 19:24:00,19:24:00,4.872,0.198,233.07,20.8,37,0,0
27/12/2007,27/12/2007 19:25:00,19:25:00,4.93,0.306,232.57,21.2,36,0,0
27/12/2007,27/12/2007 19:26:00,19:26:00,5.05,0.308,233.16,21.6,37,0,0
27/12/2007,27/12/2007 19:27:00,19:27:00,3.814,0.324,235.06,17,19,0,0
27/12/2007,27/12/2007 19:28:00,19:28:00,5.2214,0.326,234.98,15.8,1,0,12
27/12/2007,27/12/2007 19:29:00,19:29:00,5.94815,0.334,233.84,19.6,6,0,18
27/12/2007,27/12/2007 19:30:00,19:30:00,6.16,0.404,231.68,26.6,37,0,17
27/12/2007,27/12/2007 19:31:00,19:31:00,5.886,0.298,231.91,25.4,36,0,16
27/12/2007,27/12/2007 19:32:00,19:32:00,5.898,0.296,231.74,25.4,37,0,17
27/12/2007,27/12/2007 19:33:00,19:33:00,4.37,0.304,231.96,19.2,11,0,17
27/12/2007,27/12/2007 19:34:00,19:34:00,4.048,0.314,233.5,17.4,1,0,17
27/12/2007,27/12/2007 19:35:00,19:35:00,5.312,0.324,231.95,24,8,13,16
27/12/2007,27/12/2007 19:36:00,19:36:00,5.9822,0.362,229.46,33.8,36,29,16
27/12/2007,27/12/2007 19:37:00,19:37:00,7.906,0.362,229.44,34.4,36,35,17
27/12/2007,27/12/2007 19:38:00,19:38:00,6.1024,0.372,230.47,34.4,36,35,16
27/12/2007,27/12/2007 19:39:00,19:39:00,6.1398,0.37,233.02,30.4,21,36,17
27/12/2007,27/12/2007 19:40:00,19:40:00,6.14835,0.28,232.58,25,1,35,16
27/12/2007,27/12/2007 19:41:00,19:41:00,5.686,0.276,233.45,24.4,1,35,17
27/12/2007,27/12/2007 19:42:00,19:42:00,6.1489,0.268,232.83,26.4,25,10,17
27/12/2007,27/12/2007 19:43:00,19:43:00,7.61,0.252,230.87,33,36,35,16
27/12/2007,27/12/2007 19:44:00,19:44:00,5.608,0.258,233.24,24,37,3,17
27/12/2007,27/12/2007 19:45:00,19:45:00,6.1633,0.194,233.08,20,23,1,16
27/12/2007,27/12/2007 19:46:00,19:46:00,3.576,0.29,235.25,15.2,1,2,17
27/12/2007,27/12/2007 19:47:00,19:47:00,5.42455,0.288,234.83,16,1,2,17
27/12/2007,27/12/2007 19:48:00,19:48:00,6.19225,0.242,234.04,24.2,32,1,17
27/12/2007,27/12/2007 19:49:00,19:49:00,6.2137,0.228,233.3,27,37,3,17
27/12/2007,27/12/2007 19:50:00,19:50:00,6.372,0.224,233.51,27.2,37,2,17
27/12/2007,27/12/2007 19:51:00,19:51:00,5.042,0.236,234.6,22,14,2,17
27/12/2007,27/12/2007 19:52:00,19:52:00,4.356,0.276,234.27,18.6,1,3,16
27/12/2007,27/12/2007 19:53:00,19:53:00,6.2665,0.282,233.93,18.2,1,2,17
27/12/2007,27/12/2007 19:54:00,19:54:00,6.28675,0.256,233.2,26.8,36,2,17
27/12/2007,27/12/2007 19:55:00,19:55:00,6.30405,0.234,233.15,26.2,37,1,17
27/12/2007,27/12/2007 19:56:00,19:56:00,6.32195,0.234,233.54,26.2,37,3,16
27/12/2007,27/12/2007 19:57:00,19:57:00,5.5378,0.254,236.23,17.2,7,2,18
27/12/2007,27/12/2007 19:58:00,19:58:00,3.72,0.258,235.95,15.8,1,2,17
27/12/2007,27/12/2007 19:59:00,19:59:00,4.282,0.258,235.17,18.6,9,3,17
27/12/2007,27/12/2007 20:00:00,20:00:00,6.2378,0.264,232.72,24.8,36,2,16
27/12/2007,27/12/2007 20:01:00,20:01:00,6.27545,0.308,233.01,23.6,30,5,17
27/12/2007,27/12/2007 20:02:00,20:02:00,3.924,0.33,234.81,16.8,1,6,17
27/12/2007,27/12/2007 20:03:00,20:03:00,5.5751,0.32,233.99,16.8,1,6,17
27/12/2007,27/12/2007 20:04:00,20:04:00,5.5509,0.324,234.63,16.6,1,7,17
27/12/2007,27/12/2007 20:05:00,20:05:00,3.802,0.316,235.34,16.2,1,4,17
27/12/2007,27/12/2007 20:06:00,20:06:00,5.468,0.254,232.86,23.6,30,1,16
27/12/2007,27/12/2007 20:07:00,20:07:00,5.678,0.14,233.01,24.4,37,1,17
27/12/2007,27/12/2007 20:08:00,20:08:00,5.39,0.138,233.67,23,37,0,17
27/12/2007,27/12/2007 20:09:00,20:09:00,5.5982,0.264,235.99,15,5,0,17
27/12/2007,27/12/2007 20:10:00,20:10:00,5.53175,0.254,235.72,14.8,1,0,17
27/12/2007,27/12/2007 20:11:00,20:11:00,3.504,0.256,236.05,14.8,1,0,17
27/12/2007,27/12/2007 20:12:00,20:12:00,6.21275,0.24,234.42,23.6,33,0,17
27/12/2007,27/12/2007 20:13:00,20:13:00,6.24515,0.236,234.3,24.2,37,0,17
27/12/2007,27/12/2007 20:14:00,20:14:00,5.382,0.234,234.14,23.2,35,0,16
27/12/2007,27/12/2007 20:15:00,20:15:00,5.48995,0.312,237,16,1,0,18
27/12/2007,27/12/2007 20:16:00,20:16:00,3.872,0.358,236.92,16.4,1,0,17
27/12/2007,27/12/2007 20:17:00,20:17:00,3.446,0.364,237.15,15,5,0,6
27/12/2007,27/12/2007 20:18:00,20:18:00,5.95925,0.344,235.37,21.2,37,0,0
27/12/2007,27/12/2007 20:19:00,20:19:00,5.90935,0.342,235.27,21.2,38,0,0
27/12/2007,27/12/2007 20:20:00,20:20:00,4.11,0.348,235.2,18.2,26,0,0
27/12/2007,27/12/2007 20:21:00,20:21:00,5.043,0.366,236.54,11.6,1,0,0
27/12/2007,27/12/2007 20:22:00,20:22:00,4.96405,0.372,236.78,12,1,0,0
27/12/2007,27/12/2007 20:23:00,20:23:00,4.174,0.374,235.11,18.8,17,0,0
27/12/2007,27/12/2007 20:24:00,20:24:00,5.218,0.368,234.45,22.4,37,0,0
27/12/2007,27/12/2007 20:25:00,20:25:00,4.92,0.36,234.85,21,38,0,0
27/12/2007,27/12/2007 20:26:00,20:26:00,3.32,0.254,233.98,15,20,0,0
27/12/2007,27/12/2007 20:27:00,20:27:00,4.83705,0.246,234.02,10.2,1,0,0
27/12/2007,27/12/2007 20:28:00,20:28:00,4.75305,0.246,233.69,9.8,1,0,0
27/12/2007,27/12/2007 20:29:00,20:29:00,4.6759,0.244,232.88,14.6,16,0,0
27/12/2007,27/12/2007 20:30:00,20:30:00,4.464,0.228,231.17,19.4,36,0,0
27/12/2007,27/12/2007 20:31:00,20:31:00,5.36725,0.224,230.47,20,36,0,0
27/12/2007,27/12/2007 20:32:00,20:32:00,4.5889,0.206,231.72,14.8,19,0,0
27/12/2007,27/12/2007 20:33:00,20:33:00,2.198,0.144,233.04,9.6,1,0,0
27/12/2007,27/12/2007 20:34:00,20:34:00,2.194,0.146,233.27,9.4,1,0,0
27/12/2007,27/12/2007 20:35:00,20:35:00,4.36885,0.134,231.17,15.4,19,0,0
27/12/2007,27/12/2007 20:36:00,20:36:00,5.0705,0.128,230.49,18.2,36,0,0
27/12/2007,27/12/2007 20:37:00,20:37:00,5.07495,0.138,230.82,18,36,0,0
27/12/2007,27/12/2007 20:38:00,20:38:00,2.726,0.152,233.37,12.4,14,0,0
27/12/2007,27/12/2007 20:39:00,20:39:00,2.1,0.158,235.06,9,1,0,0
27/12/2007,27/12/2007 20:40:00,20:40:00,2.104,0.16,235.49,9,1,0,0
27/12/2007,27/12/2007 20:41:00,20:41:00,3.52,0.14,232.89,15.8,23,0,0
27/12/2007,27/12/2007 20:42:00,20:42:00,4.2,0.138,231.95,18.2,36,0,0
27/12/2007,27/12/2007 20:43:00,20:43:00,4.87015,0.144,232,18.2,37,0,0
27/12/2007,27/12/2007 20:44:00,20:44:00,4.0839,0.16,233.38,11.2,9,0,0
27/12/2007,27/12/2007 20:45:00,20:45:00,2.092,0.154,234.42,9,1,0,0
27/12/2007,27/12/2007 20:46:00,20:46:00,2.066,0.102,235.14,8.8,0,0,0
27/12/2007,27/12/2007 20:47:00,20:47:00,3.86585,0.11,235.18,9,1,0,0
27/12/2007,27/12/2007 20:48:00,20:48:00,3.7861,0.124,235.63,9.4,0,0,0
27/12/2007,27/12/2007 20:49:00,20:49:00,2.202,0.124,235.95,9.4,1,0,0
27/12/2007,27/12/2007 20:50:00,20:50:00,3.7207,0.122,236,9.4,0,0,0
27/12/2007,27/12/2007 20:51:00,20:51:00,3.68795,0.124,235.09,9.4,1,0,0
27/12/2007,27/12/2007 20:52:00,20:52:00,3.60485,0.126,235.42,9.4,0,0,0
27/12/2007,27/12/2007 20:53:00,20:53:00,2.316,0.12,235.72,10,0,0,0
27/12/2007,27/12/2007 20:54:00,20:54:00,2.348,0.22,236.17,10,1,0,0
27/12/2007,27/12/2007 20:55:00,20:55:00,1.986,0.218,235.87,8.6,0,0,0
27/12/2007,27/12/2007 20:56:00,20:56:00,3.35335,0.216,235.48,8.6,1,0,0
